gene,T,processing_mean,decay_mean,phase,threshold,n_scenarios,n_valid,n_invalid,n_intron_lead,n_exon_lead,n_small,n_positive_without_tolerance,n_negative_without_tolerance,n_zero_without_tolerance,minimum_offset,maximum_offset,median_offset,fraction_intron_lead,fraction_exon_lead,fraction_small,fraction_positive_without_tolerance,fraction_negative_without_tolerance
Kr,0.01,1.0,0.1,rise,50,3,3,0,2,0,1,3,0,0,0.0091205829108415,0.0110933115466446,0.010066988342854,0.6666666666666666,0.0,0.3333333333333333,1.0,0.0
Kr,0.01,1.0,0.1,rise,60,3,3,0,2,0,1,3,0,0,0.009091816275677,0.0116511020551467,0.0103806545438767,0.6666666666666666,0.0,0.3333333333333333,1.0,0.0
Kr,0.01,1.0,0.1,fall,40,3,3,0,3,0,0,3,0,0,0.0194938900649148,0.0240326846830627,0.0211599690565782,1.0,0.0,0.0,1.0,0.0
Kr,0.01,1.0,0.1,fall,50,3,3,0,3,0,0,3,0,0,0.0194723386904061,0.0240083670117385,0.0211387644976384,1.0,0.0,0.0,1.0,0.0
Kr,0.01,1.0,0.1,fall,60,3,3,0,3,0,0,3,0,0,0.0193691809938691,0.0238913076071392,0.0210366604743783,1.0,0.0,0.0,1.0,0.0
Kr,0.01,1.0,0.3,rise,40,3,3,0,3,0,0,3,0,0,0.0200203457116903,0.0239952456752695,0.0220076043717911,1.0,0.0,0.0,1.0,0.0
Kr,0.01,1.0,0.3,rise,50,3,3,0,3,0,0,3,0,0,0.0204037802225866,0.0275892460891488,0.0236740959171756,1.0,0.0,0.0,1.0,0.0
Kr,0.01,1.0,0.3,rise,60,3,3,0,3,0,0,3,0,0,0.0205176622541533,0.0309192926995013,0.0253612997726591,1.0,0.0,0.0,1.0,0.0
Kr,0.01,1.0,0.3,fall,40,3,3,0,3,0,0,3,0,0,0.1565696311775291,0.174975299315186,0.1648504518941567,1.0,0.0,0.0,1.0,0.0
Kr,0.01,1.0,0.3,fall,50,3,3,0,3,0,0,3,0,0,0.1482546484848843,0.1655936960089568,0.1560760032472217,1.0,0.0,0.0,1.0,0.0
Kr,0.01,1.0,0.3,fall,60,3,3,0,3,0,0,3,0,0,0.136745979094387,0.1525051358934386,0.1438898234672598,1.0,0.0,0.0,1.0,0.0
Kr,0.01,1.0,1.0,rise,40,3,3,0,3,0,0,3,0,0,0.0326954355382843,0.0409086556941467,0.0365179169429063,1.0,0.0,0.0,1.0,0.0
Kr,0.01,1.0,1.0,rise,50,3,3,0,3,0,0,3,0,0,0.0337698662437956,0.0485836368920625,0.0402036616327018,1.0,0.0,0.0,1.0,0.0
Kr,0.01,1.0,1.0,rise,60,3,3,0,3,0,0,3,0,0,0.0343127018052512,0.0562232528011781,0.0440830955815259,1.0,0.0,0.0,1.0,0.0
Kr,0.01,1.0,1.0,fall,40,3,3,0,3,0,0,3,0,0,0.848577718369987,0.8772767203446181,0.8623214966481005,1.0,0.0,0.0,1.0,0.0
Kr,0.01,1.0,1.0,fall,50,3,3,0,3,0,0,3,0,0,0.7350540780962491,0.7607931843318811,0.7473467664988063,1.0,0.0,0.0,1.0,0.0
Kr,0.01,1.0,1.0,fall,60,3,3,0,3,0,0,3,0,0,0.6246504328331779,0.6467087530518607,0.6351469357384201,1.0,0.0,0.0,1.0,0.0
Kr,0.01,1.0,3.0,rise,40,3,3,0,3,0,0,3,0,0,0.0390926774101408,0.0507650395829954,0.0443574020548143,1.0,0.0,0.0,1.0,0.0
Kr,0.01,1.0,3.0,rise,50,3,3,0,3,0,0,3,0,0,0.0405946454081463,0.0609761723601937,0.0492774744098937,1.0,0.0,0.0,1.0,0.0
Kr,0.01,1.0,3.0,rise,60,3,3,0,3,0,0,3,0,0,0.041440533224402,0.0714143012348821,0.0545497860556652,1.0,0.0,0.0,1.0,0.0
Kr,0.01,1.0,3.0,fall,40,3,3,0,3,0,0,3,0,0,2.6966663513829743,2.724130122137476,2.7096907419620697,1.0,0.0,0.0,1.0,0.0
Kr,0.01,1.0,3.0,fall,50,3,3,0,3,0,0,3,0,0,2.2066941134244478,2.23246276529473,2.2188549797874315,1.0,0.0,0.0,1.0,0.0
Kr,0.01,1.0,3.0,fall,60,3,3,0,3,0,0,3,0,0,1.7836672678046628,1.8069362588004376,1.7945573075841077,1.0,0.0,0.0,1.0,0.0
Kr,0.01,3.0,0.01,rise,40,3,3,0,0,0,3,3,0,0,0.0041272447508655,0.0041380329219022,0.0041318500925309,0.0,0.0,1.0,1.0,0.0
Kr,0.01,3.0,0.01,rise,50,3,3,0,0,0,3,3,0,0,0.0041278160541824,0.004138765159932,0.0041340255336961,0.0,0.0,1.0,1.0,0.0
Kr,0.01,3.0,0.01,rise,60,3,3,0,0,0,3,3,0,0,0.0041281324031953,0.0041395777913289,0.0041360073841953,0.0,0.0,1.0,1.0,0.0
Kr,0.01,3.0,0.01,fall,40,3,3,0,0,0,3,3,0,0,0.0041655646698832,0.0042160414197653,0.0041790822934584,0.0,0.0,1.0,1.0,0.0
Kr,0.01,3.0,0.01,fall,50,3,3,0,0,0,3,3,0,0,0.0041655332516703,0.0042160035703115,0.0041791080028033,0.0,0.0,1.0,1.0,0.0
Kr,0.01,3.0,0.01,fall,60,3,3,0,0,0,3,3,0,0,0.0041655313022763,0.0042160128030239,0.0041791058935478,0.0,0.0,1.0,1.0,0.0
Kr,0.01,3.0,0.03,rise,40,3,3,0,0,0,3,3,0,0,0.0043475941966574,0.0043928185547619,0.0043674458366572,0.0,0.0,1.0,1.0,0.0
Kr,0.01,3.0,0.03,rise,50,3,3,0,0,0,3,3,0,0,0.0043489148525945,0.0043979649268657,0.0043756016744284,0.0,0.0,1.0,1.0,0.0
Kr,0.01,3.0,0.03,rise,60,3,3,0,0,0,3,3,0,0,0.0043492200112607,0.0044016008798153,0.0043832207251567,0.0,0.0,1.0,1.0,0.0
Kr,0.01,3.0,0.03,fall,40,3,3,0,0,0,3,3,0,0,0.0045245770183957,0.0047848327038648,0.0045871096620224,0.0,0.0,1.0,1.0,0.0
Kr,0.01,3.0,0.03,fall,50,3,3,0,0,0,3,3,0,0,0.0045245444453909,0.0047848735348732,0.0045870978599986,0.0,0.0,1.0,1.0,0.0
Kr,0.01,3.0,0.03,fall,60,3,3,0,0,0,3,3,0,0,0.0045245500445818,0.0047848760683066,0.004587090946063,0.0,0.0,1.0,1.0,0.0
Kr,0.01,3.0,0.1,rise,40,3,3,0,0,0,3,3,0,0,0.0059312214119641,0.006521734932301,0.0062178577904602,0.0,0.0,1.0,1.0,0.0
Kr,0.01,3.0,0.1,rise,50,3,3,0,0,0,3,3,0,0,0.0059513125452963,0.0067618229960542,0.0063548693974701,0.0,0.0,1.0,1.0,0.0
Kr,0.01,3.0,0.1,rise,60,3,3,0,0,0,3,3,0,0,0.0059536710498092,0.0069474705328257,0.0064902936950427,0.0,0.0,1.0,1.0,0.0
Kr,0.01,3.0,0.1,fall,40,3,3,0,3,0,0,3,0,0,0.0114836356450274,0.0168256967272988,0.0132542030101054,1.0,0.0,0.0,1.0,0.0
Kr,0.01,3.0,0.1,fall,50,3,3,0,3,0,0,3,0,0,0.0114835971842941,0.0168257297857183,0.0132542394914394,1.0,0.0,0.0,1.0,0.0
Kr,0.01,3.0,0.1,fall,60,3,3,0,3,0,0,3,0,0,0.0114836012714034,0.0168257282769186,0.0132542340417316,1.0,0.0,0.0,1.0,0.0
Kr,0.01,3.0,0.3,rise,40,3,3,0,3,0,0,3,0,0,0.0101849337668262,0.012668625980217,0.0113761305987553,1.0,0.0,0.0,1.0,0.0
Kr,0.01,3.0,0.3,rise,50,3,3,0,3,0,0,3,0,0,0.0103596230898713,0.0141719858048605,0.0121299580897263,1.0,0.0,0.0,1.0,0.0
Kr,0.01,3.0,0.3,rise,60,3,3,0,3,0,0,3,0,0,0.01044097455743,0.0156005981840867,0.0129205731054389,1.0,0.0,0.0,1.0,0.0
Kr,0.01,3.0,0.3,fall,40,3,3,0,3,0,0,3,0,0,0.103072088226908,0.1336495836499138,0.1161813253648076,1.0,0.0,0.0,1.0,0.0
Kr,0.01,3.0,0.3,fall,50,3,3,0,3,0,0,3,0,0,0.1029625362032389,0.1335096692434345,0.1160581706858674,1.0,0.0,0.0,1.0,0.0
Kr,0.01,3.0,0.3,fall,60,3,3,0,3,0,0,3,0,0,0.1024351311045252,0.1328356107403028,0.1154649982809736,1.0,0.0,0.0,1.0,0.0
Kr,0.01,3.0,1.0,rise,40,3,3,0,3,0,0,3,0,0,0.0152862814643094,0.0206049860867356,0.0177112312722452,1.0,0.0,0.0,1.0,0.0
Kr,0.01,3.0,1.0,rise,50,3,3,0,3,0,0,3,0,0,0.015764871779781,0.0240734252902006,0.0194182808055545,1.0,0.0,0.0,1.0,0.0
Kr,0.01,3.0,1.0,rise,60,3,3,0,3,0,0,3,0,0,0.0160524735819705,0.0276294561767573,0.0212745257553271,1.0,0.0,0.0,1.0,0.0
Kr,0.01,3.0,1.0,fall,40,3,3,0,3,0,0,3,0,0,0.7962808500397278,0.8665393447297545,0.8295254437200805,1.0,0.0,0.0,1.0,0.0
Kr,0.01,3.0,1.0,fall,50,3,3,0,3,0,0,3,0,0,0.7525957476723555,0.8211591275246648,0.78497681069461,1.0,0.0,0.0,1.0,0.0
Kr,0.01,3.0,1.0,fall,60,3,3,0,3,0,0,3,0,0,0.6942120387859179,0.7602757223006633,0.7253222072478356,1.0,0.0,0.0,1.0,0.0
Kr,0.01,3.0,3.0,rise,40,3,3,0,3,0,0,3,0,0,0.0178554602219063,0.0250302909131757,0.0210485016948084,1.0,0.0,0.0,1.0,0.0
Kr,0.01,3.0,3.0,rise,50,3,3,0,3,0,0,3,0,0,0.0185207158361853,0.0296719967294638,0.0233108051719961,1.0,0.0,0.0,1.0,0.0
Kr,0.01,3.0,3.0,rise,60,3,3,0,3,0,0,3,0,0,0.0189483864354272,0.0345526848272053,0.0258070061628152,1.0,0.0,0.0,1.0,0.0
Kr,0.01,3.0,3.0,fall,40,3,3,0,3,0,0,3,0,0,2.91843233665404,3.007892356304639,2.9618760795075776,1.0,0.0,0.0,1.0,0.0
Kr,0.01,3.0,3.0,fall,50,3,3,0,3,0,0,3,0,0,2.5603098956548727,2.647589353479355,2.60260348801156,1.0,0.0,0.0,1.0,0.0
Kr,0.01,3.0,3.0,fall,60,3,3,0,3,0,0,3,0,0,2.207076225476692,2.291562887246512,2.247898344417388,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.01,0.01,rise,40,3,3,0,3,0,0,3,0,0,0.0128045695775393,0.0129145249229477,0.0128892174094001,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.01,0.01,rise,50,3,3,0,3,0,0,3,0,0,0.0127881966346733,0.0129948665127695,0.0129482582970557,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.01,0.01,rise,60,3,3,0,3,0,0,3,0,0,0.012759012077378,0.0130965032098916,0.0129758000967851,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.01,0.01,fall,40,3,3,0,3,0,0,3,0,0,0.0132813807915683,0.0133647438509491,0.0132981224214483,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.01,0.01,fall,50,3,3,0,3,0,0,3,0,0,0.0131946872660868,0.0133741965277839,0.0132476027659382,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.01,0.01,fall,60,3,3,0,3,0,0,3,0,0,0.0130957160482968,0.0133949129192644,0.013220150451454,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.01,0.03,rise,40,3,3,0,3,0,0,3,0,0,0.0283924798899206,0.0298335373984779,0.0296076752494993,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.01,0.03,rise,50,3,3,0,3,0,0,3,0,0,0.0292047655179445,0.0299250640371443,0.0299131478393337,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.01,0.03,rise,60,3,3,0,3,0,0,3,0,0,0.0299535595490844,0.0301623376992044,0.0299871182261258,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.01,0.03,fall,40,3,3,0,3,0,0,3,0,0,0.031911293134705,0.0345807521131086,0.0329264208783894,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.01,0.03,fall,50,3,3,0,3,0,0,3,0,0,0.0309484138854312,0.0348248747306652,0.0326198413080403,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.01,0.03,fall,60,3,3,0,3,0,0,3,0,0,0.0300337831044289,0.0352058540590471,0.0323704553838547,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.01,0.1,rise,40,3,3,0,3,0,0,3,0,0,0.0653065791661486,0.0796028600241405,0.0750637049947832,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.01,0.1,rise,50,3,3,0,3,0,0,3,0,0,0.0698008236270942,0.0807788901304681,0.0775287541663861,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.01,0.1,rise,60,3,3,0,3,0,0,3,0,0,0.0745959525458658,0.0814353716042611,0.0796588354104349,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.01,0.1,fall,40,3,3,0,3,0,0,3,0,0,0.0948767763989677,0.121682455016019,0.1077883127360124,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.01,0.1,fall,50,3,3,0,3,0,0,3,0,0,0.0869471593546674,0.122011480004442,0.1043470735933197,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.01,0.1,fall,60,3,3,0,3,0,0,3,0,0,0.0806349016636281,0.1232006811498219,0.1016273219405868,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.01,0.3,rise,40,3,3,0,3,0,0,3,0,0,0.1126625653976334,0.1463657489925761,0.1335633011735477,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.01,0.3,rise,50,3,3,0,3,0,0,3,0,0,0.1250669640225468,0.1500964124511716,0.1406902396455734,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.01,0.3,rise,60,3,3,0,3,0,0,3,0,0,0.1399367249188881,0.1522318391833668,0.1472537610675934,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.01,0.3,fall,40,3,3,0,3,0,0,3,0,0,0.2873726281096136,0.341602416983672,0.3095220391967224,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.01,0.3,fall,50,3,3,0,3,0,0,3,0,0,0.2365916727670218,0.3219704685116632,0.2746679253083942,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.01,0.3,fall,60,3,3,0,3,0,0,3,0,0,0.1980543223088915,0.3102246131251481,0.2517887149924002,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.01,1.0,rise,40,3,3,0,3,0,0,3,0,0,0.1628524547633983,0.2002452081665292,0.186045458354625,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.01,1.0,rise,50,3,3,0,3,0,0,3,0,0,0.1868489765117675,0.2061371674721873,0.1985256922269903,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.01,1.0,rise,60,3,3,0,3,0,0,3,0,0,0.2093678477609755,0.2137337247423203,0.2105042787386395,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.01,1.0,fall,40,3,3,0,3,0,0,3,0,0,0.959244565770415,1.053736216459088,1.0048606949575247,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.01,1.0,fall,50,3,3,0,3,0,0,3,0,0,0.7522630887451507,0.8786275407262963,0.8138062349303276,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.01,1.0,fall,60,3,3,0,3,0,0,3,0,0,0.5861006266205477,0.7443213673066604,0.6635660715121037,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.01,3.0,rise,40,3,3,0,3,0,0,3,0,0,0.1929715289189918,0.2240537212560105,0.2126746913407891,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.01,3.0,rise,50,3,3,0,3,0,0,3,0,0,0.2237140098480065,0.2309747042518039,0.2283694853282499,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.01,3.0,rise,60,3,3,0,3,0,0,3,0,0,0.2347702530939758,0.2574843627671345,0.2437663838341482,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.01,3.0,fall,40,3,3,0,3,0,0,3,0,0,2.817079460989561,2.954174191754941,2.885131584052578,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.01,3.0,fall,50,3,3,0,3,0,0,3,0,0,2.163810885160274,2.33277835762383,2.2477900354651283,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.01,3.0,fall,60,3,3,0,3,0,0,3,0,0,1.6330052314051955,1.8338290494665563,1.7329067774195122,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.03,0.01,rise,40,3,3,0,3,0,0,3,0,0,0.0118857797451997,0.0120000988765031,0.0119932180625426,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.03,0.01,rise,50,3,3,0,3,0,0,3,0,0,0.0118675839676808,0.012071276475669,0.0120150187537771,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.03,0.01,rise,60,3,3,0,3,0,0,3,0,0,0.0118394925798014,0.0121407338568627,0.0120327464243827,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.03,0.01,fall,40,3,3,0,3,0,0,3,0,0,0.012228707485231,0.0122744808019763,0.0122381787982089,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.03,0.01,fall,50,3,3,0,3,0,0,3,0,0,0.0122068513350279,0.012235089150372,0.0122088771124888,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.03,0.01,fall,60,3,3,0,3,0,0,3,0,0,0.0121485145827326,0.0122370564709423,0.012189125511383,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.03,0.03,rise,40,3,3,0,3,0,0,3,0,0,0.0225777718875637,0.023500367979969,0.0234158509866992,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.03,0.03,rise,50,3,3,0,3,0,0,3,0,0,0.023215939002085,0.0236573421474246,0.0235487007208566,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.03,0.03,rise,60,3,3,0,3,0,0,3,0,0,0.0235420494983102,0.0238543642036854,0.0238491602608076,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.03,0.03,fall,40,3,3,0,3,0,0,3,0,0,0.0253162114344195,0.0269536964335248,0.0260336988504971,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.03,0.03,fall,50,3,3,0,3,0,0,3,0,0,0.024564356674696,0.0270559812508813,0.0257899164309227,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.03,0.03,fall,60,3,3,0,3,0,0,3,0,0,0.0238742890290112,0.0272453227937861,0.0255924204788297,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.03,0.1,rise,40,3,3,0,3,0,0,3,0,0,0.0542835164061116,0.0671352344061972,0.0630003801646008,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.03,0.1,rise,50,3,3,0,3,0,0,3,0,0,0.0583520501593469,0.0682060518913964,0.0652959485303354,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.03,0.1,rise,60,3,3,0,3,0,0,3,0,0,0.0627791117770279,0.0687794828859704,0.0672909021117491,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.03,0.1,fall,40,3,3,0,3,0,0,3,0,0,0.0824329752321036,0.1064155564445198,0.0940671068938205,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.03,0.1,fall,50,3,3,0,3,0,0,3,0,0,0.0748470059105846,0.1064549625403674,0.090753814045728,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.03,0.1,fall,60,3,3,0,3,0,0,3,0,0,0.0689892387177288,0.1072497905276234,0.0881455172272572,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.03,0.3,rise,40,3,3,0,3,0,0,3,0,0,0.0988960221180429,0.1308722182636271,0.1185219578078961,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.03,0.3,rise,50,3,3,0,3,0,0,3,0,0,0.1107272555354683,0.1344856163816067,0.1254116909296792,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.03,0.3,rise,60,3,3,0,3,0,0,3,0,0,0.1250168715820149,0.1365446815532009,0.1317842596498269,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.03,0.3,fall,40,3,3,0,3,0,0,3,0,0,0.27133693752462,0.3226149954302961,0.2922782543097887,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.03,0.3,fall,50,3,3,0,3,0,0,3,0,0,0.221431700922521,0.3026213169697631,0.2576568516404345,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.03,0.3,fall,60,3,3,0,3,0,0,3,0,0,0.1836924127614345,0.2904313054060804,0.234857281216849,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.03,1.0,rise,40,3,3,0,3,0,0,3,0,0,0.1477622107710112,0.1835029040860119,0.1696847289370608,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.03,1.0,rise,50,3,3,0,3,0,0,3,0,0,0.1710502772105728,0.189284606110372,0.1818994594798469,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.03,1.0,rise,60,3,3,0,3,0,0,3,0,0,0.1924546590453263,0.1972420582313885,0.1936632327944058,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.03,1.0,fall,40,3,3,0,3,0,0,3,0,0,0.9413798043768008,1.032938901758362,0.9857660464370565,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.03,1.0,fall,50,3,3,0,3,0,0,3,0,0,0.7352832356680696,0.8575832165240709,0.7949926948143391,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.03,1.0,fall,60,3,3,0,3,0,0,3,0,0,0.5699633701970517,0.7228994141033931,0.6449813549632154,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.03,3.0,rise,40,3,3,0,3,0,0,3,0,0,0.1774209660078762,0.2069192376816733,0.1958905162418582,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.03,3.0,rise,50,3,3,0,3,0,0,3,0,0,0.2074383833386375,0.2137313248903826,0.2113109457655811,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.03,3.0,rise,60,3,3,0,3,0,0,3,0,0,0.2174695367279421,0.2405100958401232,0.2264848252335823,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.03,3.0,fall,40,3,3,0,3,0,0,3,0,0,2.7986223249745623,2.9328228626831563,2.8654659657998454,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.03,3.0,fall,50,3,3,0,3,0,0,3,0,0,2.146238670531143,2.311180037563597,2.228405457536139,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.03,3.0,fall,60,3,3,0,3,0,0,3,0,0,1.6162756103604052,1.8118531421782047,1.7137510336511834,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.1,0.01,rise,40,3,3,0,3,0,0,3,0,0,0.0119580844971854,0.0120786281736318,0.0120440361868418,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.1,0.01,rise,50,3,3,0,3,0,0,3,0,0,0.0119454538379512,0.0121349507694035,0.012061453340414,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.1,0.01,rise,60,3,3,0,3,0,0,3,0,0,0.0119254359617114,0.0121939122214165,0.012075773321571,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.1,0.01,fall,40,3,3,0,3,0,0,3,0,0,0.0122320382849755,0.0123908721015912,0.0122497457361409,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.1,0.01,fall,50,3,3,0,3,0,0,3,0,0,0.0122236023398342,0.0123091865832796,0.0122273921473623,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.1,0.01,fall,60,3,3,0,3,0,0,3,0,0,0.0122104990629303,0.0122500338595895,0.0122186738182906,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.1,0.03,rise,40,3,3,0,3,0,0,3,0,0,0.0170136508629266,0.0171720046004151,0.0170347487886094,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.1,0.03,rise,50,3,3,0,3,0,0,3,0,0,0.0170046023264885,0.017393929748041,0.0172997001849651,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.1,0.03,rise,60,3,3,0,3,0,0,3,0,0,0.0169580555642588,0.0177851152961066,0.0174068385752534,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.1,0.03,fall,40,3,3,0,3,0,0,3,0,0,0.0187571674046913,0.0191215879398733,0.0188306701754555,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.1,0.03,fall,50,3,3,0,3,0,0,3,0,0,0.0185018113386618,0.0187798496757619,0.0185822038280714,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.1,0.03,fall,60,3,3,0,3,0,0,3,0,0,0.0180562582687725,0.0187581060422502,0.0184484653245156,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.1,0.1,rise,40,3,3,0,3,0,0,3,0,0,0.0383084829634001,0.0438636846342289,0.0421778388137739,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.1,0.1,rise,50,3,3,0,3,0,0,3,0,0,0.041390881705909,0.0444345581100356,0.0437395430234731,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.1,0.1,rise,60,3,3,0,3,0,0,3,0,0,0.0446265199776084,0.0451349566832693,0.0450506809807061,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.1,0.1,fall,40,3,3,0,3,0,0,3,0,0,0.0664166143950713,0.0725956570185291,0.0674517537525641,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.1,0.1,fall,50,3,3,0,3,0,0,3,0,0,0.0577662496330707,0.0714012610509677,0.064208290467756,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.1,0.1,fall,60,3,3,0,3,0,0,3,0,0,0.0518791433005301,0.0707014050123673,0.0618049381396703,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.1,0.3,rise,40,3,3,0,3,0,0,3,0,0,0.0739655741538135,0.0929154924248994,0.0853074188819238,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.1,0.3,rise,50,3,3,0,3,0,0,3,0,0,0.0841477806864007,0.0955674268231696,0.0907664320031625,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.1,0.3,rise,60,3,3,0,3,0,0,3,0,0,0.0959303008868017,0.0969530499049787,0.0964064658728503,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.1,0.3,fall,40,3,3,0,3,0,0,3,0,0,0.2432698362816741,0.2671302962334785,0.2508742819669078,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.1,0.3,fall,50,3,3,0,3,0,0,3,0,0,0.1974237369982449,0.2438868228618659,0.2162311042938257,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.1,0.3,fall,60,3,3,0,3,0,0,3,0,0,0.1613748265363348,0.228991339164952,0.1921405946609292,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.1,1.0,rise,40,3,3,0,3,0,0,3,0,0,0.1160440248456905,0.1377947260130552,0.1288520946725285,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.1,1.0,rise,50,3,3,0,3,0,0,3,0,0,0.1363375838436518,0.142525330818527,0.1392087392595616,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.1,1.0,rise,60,3,3,0,3,0,0,3,0,0,0.1450506569457563,0.1590447020020459,0.1493805636920622,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.1,1.0,fall,40,3,3,0,3,0,0,3,0,0,0.8966344071917267,0.9597262168375484,0.9263945053894131,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.1,1.0,fall,50,3,3,0,3,0,0,3,0,0,0.6974657417315459,0.784257896075369,0.7387348572837881,1.0,0.0,0.0,1.0,0.0
Kr,0.03,0.1,1.0,fall,60,3,3,0,3,0,0,3,0,0,0.5374325368700363,0.6486549972610964,0.5910942514425375,1.0,0.0,0.0,1.0,0.0
