Distance_(microns),eve,en,mlpt,hb,kr,gt,svb,cad,runt,odd
30,141.97272727272727,694.6,216.0818181818182,460.0181818181818,178.35454545454544,444.3727272727273,282.08181818181816,173.85454545454544,107.66363636363636,345.56363636363636
31,155.34545454545454,697.5272727272727,216.8,466.5181818181818,175.70909090909092,432.41818181818184,281.76363636363635,176.12727272727273,109.23636363636363,343.74545454545455
32,157.98181818181817,669.1181818181818,215.24545454545455,457.1090909090909,175.97272727272727,430.92727272727274,280.8727272727273,173.16363636363636,111.49090909090908,340.1181818181818
33,155.5818181818182,636.6909090909091,216.8909090909091,464.7818181818182,176.6090909090909,441.09090909090907,272.05454545454546,169.20909090909092,108.96363636363637,351.06363636363636
34,148.12727272727273,604.5,218.37272727272727,455.5272727272727,177.92727272727274,449.1818181818182,278.41818181818184,170.63636363636363,105.37272727272727,355.8727272727273
35,135.80180180180182,590.3243243243244,213.38738738738738,417.1171171171171,178.75675675675674,465.43243243243245,284.8828828828829,172.48648648648648,106.30630630630631,344.6756756756757
36,130.80180180180182,548.8018018018018,215.35135135135135,463.52252252252254,179.0810810810811,461.7477477477477,279.2162162162162,172.00900900900902,106.23423423423424,342.4234234234234
37,140.0810810810811,479.44144144144144,219.92792792792793,454.5315315315315,176.36936936936937,466.3333333333333,282.8918918918919,172.77477477477478,103.72972972972973,329.0810810810811
38,142.72972972972974,452.26126126126127,225.99099099099098,471.4234234234234,178.32432432432432,460.3873873873874,280.44144144144144,173.0810810810811,102.990990990991,315.85585585585585
39,138.9090909090909,434.4909090909091,218.51818181818183,473.8818181818182,179.62727272727273,446.6454545454545,273.22727272727275,177.87272727272727,103.1,324.8272727272727
40,138.6880733944954,396.58715596330273,220.0091743119266,462.908256880734,180.88990825688074,432.3669724770642,282.7798165137615,181.4954128440367,103.97247706422019,323.8715596330275
41,139.75454545454545,354.04545454545456,218.34545454545454,486.04545454545456,178.7,435.6181818181818,290.59090909090907,174.61818181818182,103.22727272727273,311.4
42,134.54128440366972,309.0183486238532,218.954128440367,485.091743119266,187.0,452.74311926605503,293.79816513761466,178.1743119266055,103.61467889908256,305.07339449541286
43,132.55963302752295,259.9449541284404,225.2018348623853,496.95412844036696,197.63302752293578,465.38532110091745,288.3211009174312,178.10091743119267,101.98165137614679,311.27522935779814
44,138.3148148148148,232.38888888888889,224.77777777777777,464.9074074074074,201.52777777777777,451.51851851851853,277.7962962962963,189.00925925925927,99.49074074074075,313.3888888888889
45,140.35185185185185,209.09259259259258,224.7314814814815,458.5462962962963,209.32407407407408,441.05555555555554,273.05555555555554,187.2037037037037,99.28703703703704,297.73148148148147
